averagepool2d,NCS2,float,12,0.0,0.0
averagepool2d,NCS2,uint8,1,0.0,0.0
averagepool2d,NCS2,half,2,0.0,0.0
averagepool2d,NCS2,half,3,0.0,0.0
averagepool2d,NCS2,half,4,0.0,0.0
averagepool2d,NCS2,half,5,0.0,0.0
averagepool2d,NCS2,half,6,0.0,0.0
averagepool2d,NCS2,half,7,0.0,0.0
averagepool2d,NCS2,half,8,0.0,0.0
averagepool2d,NCS2,half,9,0.0,0.0
averagepool2d,NCS2,half,10,0.0,0.0
averagepool2d,NCS2,half,11,0.0,0.0
averagepool2d,NCS2,half,12,0.0,0.0
softmax,NCS2,uint8,1,0.0,0.0
softmax,NCS2,uint8,2,0.0,0.0
softmax,NCS2,uint8,3,0.0,0.0
softmax,NCS2,uint8,4,0.0,0.0
softmax,NCS2,uint8,5,0.0,0.0
softmax,NCS2,uint8,6,0.0,0.0
softmax,NCS2,uint8,7,0.0,0.0
softmax,NCS2,uint8,8,0.0,0.0
softmax,NCS2,uint8,9,0.0,0.0
softmax,NCS2,uint8,10,0.0,0.0
softmax,NCS2,uint8,11,0.0,0.0
softmax,NCS2,uint8,12,0.0,0.0
softmax,NCS2,float,1,0.0,0.0
softmax,NCS2,float,2,0.0,0.0
softmax,NCS2,float,3,0.0,0.0
softmax,NCS2,float,4,0.0,0.0
softmax,NCS2,float,5,0.0,0.0
softmax,NCS2,float,6,0.0,0.0
softmax,NCS2,float,7,0.0,0.0
softmax,NCS2,float,8,0.0,0.0
softmax,NCS2,float,9,0.0,0.0
softmax,NCS2,float,10,0.0,0.0
softmax,NCS2,float,11,0.0,0.0
softmax,NCS2,float,12,0.0,0.0
softmax,NCS2,uint8,1,0.0,0.0
softmax,NCS2,half,2,0.0,0.0
softmax,NCS2,half,3,0.0,0.0
softmax,NCS2,half,4,0.0,0.0
softmax,NCS2,half,5,0.0,0.0
softmax,NCS2,half,6,0.0,0.0
softmax,NCS2,half,7,0.0,0.0
softmax,NCS2,half,8,0.0,0.0
softmax,NCS2,half,9,0.0,0.0
softmax,NCS2,half,10,0.0,0.0
softmax,NCS2,half,11,0.0,0.0
softmax,NCS2,half,12,0.0,0.0
softmax,coral edgetpu,uint8,1,0.0,0.0
softmax,coral edgetpu,uint8,2,0.0,0.0
softmax,coral edgetpu,uint8,3,0.0,0.0
softmax,coral edgetpu,uint8,4,0.0,0.0
softmax,coral edgetpu,uint8,5,0.0,0.0
softmax,coral edgetpu,uint8,6,0.0,0.0
softmax,coral edgetpu,uint8,7,0.0,0.0
softmax,coral edgetpu,uint8,8,0.0,0.0
softmax,coral edgetpu,uint8,9,0.0,0.0
softmax,coral edgetpu,uint8,10,0.0,0.0
softmax,coral edgetpu,uint8,11,0.0,0.0
softmax,coral edgetpu,uint8,12,0.0,0.0
squeeze,coral edgetpu,uint8,1,0.0,0.0
squeeze,coral edgetpu,uint8,2,0.0,0.0
squeeze,coral edgetpu,uint8,3,0.0,0.0
squeeze,coral edgetpu,uint8,4,0.0,0.0
squeeze,coral edgetpu,uint8,5,0.0,0.0
squeeze,coral edgetpu,uint8,6,0.0,0.0
squeeze,coral edgetpu,uint8,7,0.0,0.0
squeeze,coral edgetpu,uint8,8,0.0,0.0
squeeze,coral edgetpu,uint8,9,0.0,0.0
squeeze,coral edgetpu,uint8,10,0.0,0.0
squeeze,coral edgetpu,uint8,11,0.0,0.0
squeeze,coral edgetpu,uint8,12,0.0,0.0
squeeze,NCS2,uint8,1,0.0,0.0
squeeze,NCS2,uint8,2,0.0,0.0
squeeze,NCS2,uint8,3,0.0,0.0
squeeze,NCS2,uint8,4,0.0,0.0
squeeze,NCS2,uint8,5,0.0,0.0
squeeze,NCS2,uint8,6,0.0,0.0
squeeze,NCS2,uint8,7,0.0,0.0
squeeze,NCS2,uint8,8,0.0,0.0
squeeze,NCS2,uint8,9,0.0,0.0
squeeze,NCS2,uint8,10,0.0,0.0
squeeze,NCS2,uint8,11,0.0,0.0
squeeze,NCS2,uint8,12,0.0,0.0
squeeze,NCS2,float,1,0.0,0.0
squeeze,NCS2,float,2,0.0,0.0
squeeze,NCS2,float,3,0.0,0.0
squeeze,NCS2,float,4,0.0,0.0
squeeze,NCS2,float,5,0.0,0.0
squeeze,NCS2,float,6,0.0,0.0
squeeze,NCS2,float,7,0.0,0.0
squeeze,NCS2,float,8,0.0,0.0
squeeze,NCS2,float,9,0.0,0.0
squeeze,NCS2,float,10,0.0,0.0
squeeze,NCS2,float,11,0.0,0.0
squeeze,NCS2,float,12,0.0,0.0
squeeze,NCS2,uint8,1,0.0,0.0
squeeze,NCS2,half,2,0.0,0.0
squeeze,NCS2,half,3,0.0,0.0
squeeze,NCS2,half,4,0.0,0.0
squeeze,NCS2,half,5,0.0,0.0
squeeze,NCS2,half,6,0.0,0.0
squeeze,NCS2,half,7,0.0,0.0
squeeze,NCS2,half,8,0.0,0.0
squeeze,NCS2,half,9,0.0,0.0
squeeze,NCS2,half,10,0.0,0.0
squeeze,NCS2,half,11,0.0,0.0
squeeze,NCS2,half,12,0.0,0.0
logistic,NCS2,uint8,1,0.0,0.0
logistic,NCS2,uint8,2,0.0,0.0
logistic,NCS2,uint8,3,0.0,0.0
logistic,NCS2,uint8,4,0.0,0.0
logistic,NCS2,uint8,5,0.0,0.0
logistic,NCS2,uint8,6,0.0,0.0
logistic,NCS2,uint8,7,0.0,0.0
logistic,NCS2,uint8,8,0.0,0.0
logistic,NCS2,uint8,9,0.0,0.0
logistic,NCS2,uint8,10,0.0,0.0
logistic,NCS2,uint8,11,0.0,0.0
logistic,NCS2,uint8,12,0.0,0.0
logistic,NCS2,float,1,0.0,0.0
logistic,NCS2,float,2,0.0,0.0
logistic,NCS2,float,3,0.0,0.0
logistic,NCS2,float,4,0.0,0.0
logistic,NCS2,float,5,0.0,0.0
logistic,NCS2,float,6,0.0,0.0
logistic,NCS2,float,7,0.0,0.0
logistic,NCS2,float,8,0.0,0.0
logistic,NCS2,float,9,0.0,0.0
logistic,NCS2,float,10,0.0,0.0
logistic,NCS2,float,11,0.0,0.0
logistic,NCS2,float,12,0.0,0.0
logistic,NCS2,uint8,1,0.0,0.0
logistic,NCS2,half,2,0.0,0.0
logistic,NCS2,half,3,0.0,0.0
logistic,NCS2,half,4,0.0,0.0
logistic,NCS2,half,5,0.0,0.0
logistic,NCS2,half,6,0.0,0.0
logistic,NCS2,half,7,0.0,0.0
logistic,NCS2,half,8,0.0,0.0
logistic,NCS2,half,9,0.0,0.0
logistic,NCS2,half,10,0.0,0.0
logistic,NCS2,half,11,0.0,0.0
logistic,NCS2,half,12,0.0,0.0
logistic,coral edgetpu,uint8,1,0.0,0.0
logistic,coral edgetpu,uint8,2,0.0,0.0
logistic,coral edgetpu,uint8,3,0.0,0.0
logistic,coral edgetpu,uint8,4,0.0,0.0
logistic,coral edgetpu,uint8,5,0.0,0.0
logistic,coral edgetpu,uint8,6,0.0,0.0
logistic,coral edgetpu,uint8,7,0.0,0.0
logistic,coral edgetpu,uint8,8,0.0,0.0
logistic,coral edgetpu,uint8,9,0.0,0.0
logistic,coral edgetpu,uint8,10,0.0,0.0
logistic,coral edgetpu,uint8,11,0.0,0.0
logistic,coral edgetpu,uint8,12,0.0,0.0
averagepool2d,coral edgetpu,uint8,1,0.0,0.0
averagepool2d,coral edgetpu,uint8,2,0.0,0.0
averagepool2d,coral edgetpu,uint8,3,0.0,0.0
averagepool2d,coral edgetpu,uint8,4,0.0,0.0
averagepool2d,coral edgetpu,uint8,5,0.0,0.0
averagepool2d,coral edgetpu,uint8,6,0.0,0.0
averagepool2d,coral edgetpu,uint8,7,0.0,0.0
averagepool2d,coral edgetpu,uint8,8,0.0,0.0
averagepool2d,coral edgetpu,uint8,9,0.0,0.0
averagepool2d,coral edgetpu,uint8,10,0.0,0.0
averagepool2d,coral edgetpu,uint8,11,0.0,0.0
averagepool2d,coral edgetpu,uint8,12,0.0,0.0
